100032,200012012,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736527,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100033,200013013,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736528,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100034,200014014,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736529,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100035,200015015,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736530,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100036,200016016,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736531,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100037,200017017,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736532,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100038,200018018,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736533,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100039,200019019,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736534,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100040,200000000,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736535,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100041,200001001,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736536,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100042,200002002,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736537,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100043,200003003,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736538,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100044,200004004,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736539,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100045,200005005,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736540,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100046,200006006,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736541,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100047,200007007,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736542,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100048,200008008,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736543,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100049,200009009,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736544,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100050,200010010,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736545,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100051,200011011,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736546,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100052,200012012,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736547,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100053,200013013,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736548,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100054,200014014,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736549,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100055,200015015,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736550,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100056,200016016,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736551,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100057,200017017,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736552,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100058,200018018,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736553,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100059,200019019,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736554,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100060,200000000,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736555,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100061,200001001,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736556,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100062,200002002,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736557,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100063,200003003,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736558,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100064,200004004,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736559,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100065,200005005,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736560,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100066,200006006,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736561,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100067,200007007,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736562,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100068,200008008,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736563,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100069,200009009,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736564,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100070,200010010,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736565,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100071,200011011,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736566,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100072,200012012,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736567,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100073,200013013,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736568,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100074,200014014,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736569,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100075,200015015,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736570,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100076,200016016,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736571,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100077,200017017,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736572,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100078,200018018,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736573,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100079,200019019,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736574,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100080,200000000,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736575,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100081,200000000,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736576,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100082,200001001,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736577,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100083,200002002,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736578,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100084,200003003,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736579,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100085,200004004,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736580,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100086,200005005,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736581,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100087,200006006,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736582,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100088,200007007,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736583,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100089,200008008,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736584,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100090,200009009,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736585,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100091,200010010,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736586,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100092,200011011,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736587,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100093,200012012,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736588,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100094,200013013,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736589,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100095,200014014,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736590,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100096,200015015,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736591,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100097,200016016,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736592,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100098,200017017,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736593,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100099,200018018,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736594,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100100,200019019,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736595,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100101,200000000,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736596,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100102,200001001,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736597,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100103,200002002,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736598,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100104,200003003,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736599,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100105,200004004,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736600,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100106,200005005,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736601,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100107,200006006,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736602,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100108,200007007,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736603,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100109,200008008,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736604,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100110,200009009,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736605,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100111,200010010,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736606,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100112,200011011,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736607,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100113,200012012,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736608,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100114,200013013,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736609,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100115,200014014,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736610,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100116,200015015,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736611,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100117,200016016,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736612,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100118,200017017,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736613,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100119,200018018,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736614,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100120,200019019,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736615,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100121,200000000,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736616,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100122,200001001,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736617,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100123,200002002,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736618,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100124,200003003,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736619,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100125,200004004,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736620,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100126,200005005,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736621,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100127,200006006,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736622,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100128,200007007,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736623,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100129,200008008,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736624,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100130,200009009,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736625,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100131,200010010,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736626,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100132,200011011,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736627,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100133,200012012,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736628,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100134,200013013,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736629,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100135,200014014,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736630,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100136,200015015,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736631,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100137,200016016,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736632,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100138,200017017,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736633,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
100139,200018018,1001,ATATYA,DRTDD,YYUYJGBB,CustomerStreet1,CustomerStreet2,Ccity,Cstate,34783,7483736634,67348343,GC,2398092,2.03,587657867,76669900,7878,4576,6867443
